organism_full,std_status,std_tested_list,std_missing_list,count
Serratia marcescens,Missing 5,"Fluoroquinolones, Folate pathway antagonists, Î²-lactam combination agents","Aminoglycosides, Carbapenems, Cephalosporins, Lipopeptides, Penicillins",1.0
Serratia marcescens,Missing 6,"Carbapenems, Folate pathway antagonists","Aminoglycosides, Cephalosporins, Fluoroquinolones, Lipopeptides, Penicillins, Î²-lactam combination agents",50.0
Serratia marcescens,Missing 6,"Cephalosporins, Fluoroquinolones","Aminoglycosides, Carbapenems, Folate pathway antagonists, Lipopeptides, Penicillins, Î²-lactam combination agents",45.0
Serratia marcescens,Missing 6,"Cephalosporins, Î²-lactam combination agents","Aminoglycosides, Carbapenems, Fluoroquinolones, Folate pathway antagonists, Lipopeptides, Penicillins",33.0
Serratia marcescens,Missing 6,"Aminoglycosides, Folate pathway antagonists","Carbapenems, Cephalosporins, Fluoroquinolones, Lipopeptides, Penicillins, Î²-lactam combination agents",27.0
Serratia marcescens,Missing 6,"Carbapenems, Cephalosporins","Aminoglycosides, Fluoroquinolones, Folate pathway antagonists, Lipopeptides, Penicillins, Î²-lactam combination agents",25.0
Serratia marcescens,Missing 6,"Penicillins, Î²-lactam combination agents","Aminoglycosides, Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Lipopeptides",25.0
Serratia marcescens,Missing 6,"Fluoroquinolones, Folate pathway antagonists","Aminoglycosides, Carbapenems, Cephalosporins, Lipopeptides, Penicillins, Î²-lactam combination agents",8.0
Serratia marcescens,Missing 6,"Carbapenems, Î²-lactam combination agents","Aminoglycosides, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Lipopeptides, Penicillins",7.0
Serratia marcescens,Missing 6,"Cephalosporins, Penicillins","Aminoglycosides, Carbapenems, Fluoroquinolones, Folate pathway antagonists, Lipopeptides, Î²-lactam combination agents",7.0
Serratia marcescens,Missing 6,"Carbapenems, Penicillins","Aminoglycosides, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Lipopeptides, Î²-lactam combination agents",4.0
Serratia marcescens,Missing 6,"Carbapenems, Fluoroquinolones","Aminoglycosides, Cephalosporins, Folate pathway antagonists, Lipopeptides, Penicillins, Î²-lactam combination agents",3.0
Serratia marcescens,Missing 6,"Aminoglycosides, Cephalosporins","Carbapenems, Fluoroquinolones, Folate pathway antagonists, Lipopeptides, Penicillins, Î²-lactam combination agents",2.0
Serratia marcescens,Missing 6,"Fluoroquinolones, Î²-lactam combination agents","Aminoglycosides, Carbapenems, Cephalosporins, Folate pathway antagonists, Lipopeptides, Penicillins",2.0
Serratia marcescens,Missing 6,"Aminoglycosides, Penicillins","Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Lipopeptides, Î²-lactam combination agents",1.0
Serratia marcescens,Missing 6,"Aminoglycosides, Î²-lactam combination agents","Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Lipopeptides, Penicillins",1.0
Serratia marcescens,Missing 6,"Carbapenems, Lipopeptides","Aminoglycosides, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins, Î²-lactam combination agents",1.0
Serratia marcescens,Missing 6,"Cephalosporins, Folate pathway antagonists","Aminoglycosides, Carbapenems, Fluoroquinolones, Lipopeptides, Penicillins, Î²-lactam combination agents",1.0
Serratia marcescens,Missing 7,Carbapenems,"Aminoglycosides, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Lipopeptides, Penicillins, Î²-lactam combination agents",90.0
Serratia marcescens,Missing 7,Cephalosporins,"Aminoglycosides, Carbapenems, Fluoroquinolones, Folate pathway antagonists, Lipopeptides, Penicillins, Î²-lactam combination agents",34.0
Serratia marcescens,Missing 7,Î²-lactam combination agents,"Aminoglycosides, Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Lipopeptides, Penicillins",15.0
Serratia marcescens,Missing 7,Aminoglycosides,"Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Lipopeptides, Penicillins, Î²-lactam combination agents",13.0
Serratia marcescens,Missing 7,Folate pathway antagonists,"Aminoglycosides, Carbapenems, Cephalosporins, Fluoroquinolones, Lipopeptides, Penicillins, Î²-lactam combination agents",7.0
Serratia marcescens,Missing 7,Fluoroquinolones,"Aminoglycosides, Carbapenems, Cephalosporins, Folate pathway antagonists, Lipopeptides, Penicillins, Î²-lactam combination agents",5.0
Serratia marcescens,Missing 7,Penicillins,"Aminoglycosides, Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Lipopeptides, Î²-lactam combination agents",4.0
Serratia marcescens,Missing 8,,"Aminoglycosides, Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Lipopeptides, Penicillins, Î²-lactam combination agents",39.0
Staphylococcus aureus,Complete,"Aminoglycosides, Fluoroquinolones, Folate pathway antagonists, Glycopeptides, Lincosamides, Lipoglycopeptides, Macrolides, Penicillins, Tetracycline",,22945.0
Staphylococcus aureus,Missing 1,"Aminoglycosides, Fluoroquinolones, Folate pathway antagonists, Glycopeptides, Lincosamides, Macrolides, Penicillins, Tetracycline",Lipoglycopeptides,8897.0
Staphylococcus aureus,Missing 1,"Aminoglycosides, Fluoroquinolones, Folate pathway antagonists, Glycopeptides, Lincosamides, Lipoglycopeptides, Macrolides, Penicillins",Tetracycline,6852.0
Staphylococcus aureus,Missing 1,"Aminoglycosides, Fluoroquinolones, Folate pathway antagonists, Lincosamides, Lipoglycopeptides, Macrolides, Penicillins, Tetracycline",Glycopeptides,5121.0
Staphylococcus aureus,Missing 1,"Aminoglycosides, Fluoroquinolones, Folate pathway antagonists, Glycopeptides, Lincosamides, Lipoglycopeptides, Macrolides, Tetracycline",Penicillins,2480.0
Staphylococcus aureus,Missing 1,"Aminoglycosides, Fluoroquinolones, Glycopeptides, Lincosamides, Lipoglycopeptides, Macrolides, Penicillins, Tetracycline",Folate pathway antagonists,1261.0
Staphylococcus aureus,Missing 1,"Aminoglycosides, Fluoroquinolones, Folate pathway antagonists, Glycopeptides, Lipoglycopeptides, Macrolides, Penicillins, Tetracycline",Lincosamides,250.0
Staphylococcus aureus,Missing 1,"Aminoglycosides, Folate pathway antagonists, Glycopeptides, Lincosamides, Lipoglycopeptides, Macrolides, Penicillins, Tetracycline",Fluoroquinolones,191.0
Staphylococcus aureus,Missing 1,"Fluoroquinolones, Folate pathway antagonists, Glycopeptides, Lincosamides, Lipoglycopeptides, Macrolides, Penicillins, Tetracycline",Aminoglycosides,188.0
Staphylococcus aureus,Missing 1,"Aminoglycosides, Fluoroquinolones, Folate pathway antagonists, Glycopeptides, Lincosamides, Lipoglycopeptides, Penicillins, Tetracycline",Macrolides,12.0
Staphylococcus aureus,Missing 2,"Aminoglycosides, Fluoroquinolones, Folate pathway antagonists, Glycopeptides, Lincosamides, Macrolides, Penicillins","Lipoglycopeptides, Tetracycline",6360.0
Staphylococcus aureus,Missing 2,"Aminoglycosides, Fluoroquinolones, Folate pathway antagonists, Lincosamides, Macrolides, Penicillins, Tetracycline","Glycopeptides, Lipoglycopeptides",3551.0
Staphylococcus aureus,Missing 2,"Aminoglycosides, Fluoroquinolones, Folate pathway antagonists, Lincosamides, Lipoglycopeptides, Macrolides, Tetracycline","Glycopeptides, Penicillins",3240.0
Staphylococcus aureus,Missing 2,"Aminoglycosides, Fluoroquinolones, Folate pathway antagonists, Glycopeptides, Lincosamides, Macrolides, Tetracycline","Lipoglycopeptides, Penicillins",2698.0
Staphylococcus aureus,Missing 2,"Aminoglycosides, Fluoroquinolones, Folate pathway antagonists, Lincosamides, Lipoglycopeptides, Macrolides, Penicillins","Glycopeptides, Tetracycline",2241.0
Staphylococcus aureus,Missing 2,"Aminoglycosides, Fluoroquinolones, Folate pathway antagonists, Glycopeptides, Lincosamides, Lipoglycopeptides, Macrolides","Penicillins, Tetracycline",1115.0
Staphylococcus aureus,Missing 2,"Aminoglycosides, Glycopeptides, Lincosamides, Lipoglycopeptides, Macrolides, Penicillins, Tetracycline","Fluoroquinolones, Folate pathway antagonists",954.0
Staphylococcus aureus,Missing 2,"Aminoglycosides, Fluoroquinolones, Lincosamides, Lipoglycopeptides, Macrolides, Penicillins, Tetracycline","Folate pathway antagonists, Glycopeptides",730.0
Staphylococcus aureus,Missing 2,"Aminoglycosides, Fluoroquinolones, Folate pathway antagonists, Glycopeptides, Lipoglycopeptides, Penicillins, Tetracycline","Lincosamides, Macrolides",493.0
Staphylococcus aureus,Missing 2,"Aminoglycosides, Fluoroquinolones, Glycopeptides, Lincosamides, Macrolides, Penicillins, Tetracycline","Folate pathway antagonists, Lipoglycopeptides",489.0
Staphylococcus aureus,Missing 2,"Fluoroquinolones, Folate pathway antagonists, Glycopeptides, Lincosamides, Macrolides, Penicillins, Tetracycline","Aminoglycosides, Lipoglycopeptides",488.0
Staphylococcus aureus,Missing 2,"Fluoroquinolones, Folate pathway antagonists, Glycopeptides, Lincosamides, Lipoglycopeptides, Macrolides, Penicillins","Aminoglycosides, Tetracycline",258.0
Staphylococcus aureus,Missing 2,"Aminoglycosides, Fluoroquinolones, Glycopeptides, Lipoglycopeptides, Macrolides, Penicillins, Tetracycline","Folate pathway antagonists, Lincosamides",238.0
Staphylococcus aureus,Missing 2,"Aminoglycosides, Folate pathway antagonists, Glycopeptides, Lincosamides, Macrolides, Penicillins, Tetracycline","Fluoroquinolones, Lipoglycopeptides",214.0
Staphylococcus aureus,Missing 2,"Aminoglycosides, Fluoroquinolones, Glycopeptides, Lincosamides, Lipoglycopeptides, Macrolides, Tetracycline","Folate pathway antagonists, Penicillins",179.0
Staphylococcus aureus,Missing 2,"Aminoglycosides, Folate pathway antagonists, Lincosamides, Lipoglycopeptides, Macrolides, Penicillins, Tetracycline","Fluoroquinolones, Glycopeptides",148.0
Staphylococcus aureus,Missing 2,"Aminoglycosides, Fluoroquinolones, Folate pathway antagonists, Glycopeptides, Lipoglycopeptides, Macrolides, Penicillins","Lincosamides, Tetracycline",95.0
Staphylococcus aureus,Missing 2,"Aminoglycosides, Fluoroquinolones, Folate pathway antagonists, Glycopeptides, Macrolides, Penicillins, Tetracycline","Lincosamides, Lipoglycopeptides",79.0
Staphylococcus aureus,Missing 2,"Aminoglycosides, Fluoroquinolones, Folate pathway antagonists, Lipoglycopeptides, Macrolides, Penicillins, Tetracycline","Glycopeptides, Lincosamides",47.0
Staphylococcus aureus,Missing 2,"Aminoglycosides, Fluoroquinolones, Glycopeptides, Lincosamides, Lipoglycopeptides, Macrolides, Penicillins","Folate pathway antagonists, Tetracycline",43.0
Staphylococcus aureus,Missing 2,"Fluoroquinolones, Folate pathway antagonists, Lincosamides, Lipoglycopeptides, Macrolides, Penicillins, Tetracycline","Aminoglycosides, Glycopeptides",39.0
Staphylococcus aureus,Missing 2,"Aminoglycosides, Folate pathway antagonists, Glycopeptides, Lincosamides, Lipoglycopeptides, Macrolides, Tetracycline","Fluoroquinolones, Penicillins",37.0
Staphylococcus aureus,Missing 2,"Aminoglycosides, Fluoroquinolones, Folate pathway antagonists, Lincosamides, Lipoglycopeptides, Penicillins, Tetracycline","Glycopeptides, Macrolides",25.0
Staphylococcus aureus,Missing 2,"Aminoglycosides, Fluoroquinolones, Folate pathway antagonists, Glycopeptides, Lincosamides, Penicillins, Tetracycline","Lipoglycopeptides, Macrolides",17.0
Staphylococcus aureus,Missing 2,"Aminoglycosides, Folate pathway antagonists, Glycopeptides, Lincosamides, Lipoglycopeptides, Macrolides, Penicillins","Fluoroquinolones, Tetracycline",17.0
Staphylococcus aureus,Missing 2,"Fluoroquinolones, Folate pathway antagonists, Glycopeptides, Lincosamides, Lipoglycopeptides, Macrolides, Tetracycline","Aminoglycosides, Penicillins",17.0
Staphylococcus aureus,Missing 2,"Aminoglycosides, Fluoroquinolones, Folate pathway antagonists, Glycopeptides, Lipoglycopeptides, Macrolides, Tetracycline","Lincosamides, Penicillins",12.0
Staphylococcus aureus,Missing 2,"Aminoglycosides, Fluoroquinolones, Folate pathway antagonists, Glycopeptides, Lincosamides, Lipoglycopeptides, Penicillins","Macrolides, Tetracycline",8.0
Staphylococcus aureus,Missing 2,"Folate pathway antagonists, Glycopeptides, Lincosamides, Lipoglycopeptides, Macrolides, Penicillins, Tetracycline","Aminoglycosides, Fluoroquinolones",6.0
Staphylococcus aureus,Missing 2,"Aminoglycosides, Folate pathway antagonists, Glycopeptides, Lipoglycopeptides, Macrolides, Penicillins, Tetracycline","Fluoroquinolones, Lincosamides",4.0
Staphylococcus aureus,Missing 2,"Aminoglycosides, Fluoroquinolones, Folate pathway antagonists, Glycopeptides, Lincosamides, Lipoglycopeptides, Tetracycline","Macrolides, Penicillins",2.0
Staphylococcus aureus,Missing 2,"Aminoglycosides, Fluoroquinolones, Glycopeptides, Lincosamides, Lipoglycopeptides, Penicillins, Tetracycline","Folate pathway antagonists, Macrolides",2.0
Staphylococcus aureus,Missing 2,"Aminoglycosides, Folate pathway antagonists, Glycopeptides, Lincosamides, Lipoglycopeptides, Penicillins, Tetracycline","Fluoroquinolones, Macrolides",2.0
Staphylococcus aureus,Missing 2,"Fluoroquinolones, Folate pathway antagonists, Glycopeptides, Lipoglycopeptides, Macrolides, Penicillins, Tetracycline","Aminoglycosides, Lincosamides",2.0
Staphylococcus aureus,Missing 2,"Fluoroquinolones, Glycopeptides, Lincosamides, Lipoglycopeptides, Macrolides, Penicillins, Tetracycline","Aminoglycosides, Folate pathway antagonists",2.0
Staphylococcus aureus,Missing 2,"Fluoroquinolones, Folate pathway antagonists, Glycopeptides, Lincosamides, Lipoglycopeptides, Penicillins, Tetracycline","Aminoglycosides, Macrolides",1.0
Staphylococcus aureus,Missing 3,"Aminoglycosides, Fluoroquinolones, Folate pathway antagonists, Lincosamides, Macrolides, Tetracycline","Glycopeptides, Lipoglycopeptides, Penicillins",18091.0
Staphylococcus aureus,Missing 3,"Aminoglycosides, Fluoroquinolones, Folate pathway antagonists, Lincosamides, Macrolides, Penicillins","Glycopeptides, Lipoglycopeptides, Tetracycline",2414.0
Staphylococcus aureus,Missing 3,"Aminoglycosides, Fluoroquinolones, Folate pathway antagonists, Glycopeptides, Lincosamides, Macrolides","Lipoglycopeptides, Penicillins, Tetracycline",2275.0
Staphylococcus aureus,Missing 3,"Aminoglycosides, Folate pathway antagonists, Glycopeptides, Lincosamides, Macrolides, Penicillins","Fluoroquinolones, Lipoglycopeptides, Tetracycline",1897.0
Staphylococcus aureus,Missing 3,"Aminoglycosides, Fluoroquinolones, Folate pathway antagonists, Lincosamides, Lipoglycopeptides, Macrolides","Glycopeptides, Penicillins, Tetracycline",1884.0
Staphylococcus aureus,Missing 3,"Aminoglycosides, Glycopeptides, Lincosamides, Lipoglycopeptides, Macrolides, Penicillins","Fluoroquinolones, Folate pathway antagonists, Tetracycline",1798.0
Staphylococcus aureus,Missing 3,"Aminoglycosides, Glycopeptides, Lincosamides, Macrolides, Penicillins, Tetracycline","Fluoroquinolones, Folate pathway antagonists, Lipoglycopeptides",964.0
Staphylococcus aureus,Missing 3,"Aminoglycosides, Fluoroquinolones, Folate pathway antagonists, Lincosamides, Penicillins, Tetracycline","Glycopeptides, Lipoglycopeptides, Macrolides",770.0
Staphylococcus aureus,Missing 3,"Fluoroquinolones, Folate pathway antagonists, Lincosamides, Macrolides, Penicillins, Tetracycline","Aminoglycosides, Glycopeptides, Lipoglycopeptides",687.0
Staphylococcus aureus,Missing 3,"Aminoglycosides, Folate pathway antagonists, Lincosamides, Macrolides, Penicillins, Tetracycline","Fluoroquinolones, Glycopeptides, Lipoglycopeptides",564.0
Staphylococcus aureus,Missing 3,"Aminoglycosides, Fluoroquinolones, Lincosamides, Macrolides, Penicillins, Tetracycline","Folate pathway antagonists, Glycopeptides, Lipoglycopeptides",561.0
Staphylococcus aureus,Missing 3,"Aminoglycosides, Lincosamides, Lipoglycopeptides, Macrolides, Penicillins, Tetracycline","Fluoroquinolones, Folate pathway antagonists, Glycopeptides",400.0
Staphylococcus aureus,Missing 3,"Aminoglycosides, Fluoroquinolones, Folate pathway antagonists, Macrolides, Penicillins, Tetracycline","Glycopeptides, Lincosamides, Lipoglycopeptides",234.0
Staphylococcus aureus,Missing 3,"Aminoglycosides, Fluoroquinolones, Lincosamides, Lipoglycopeptides, Macrolides, Tetracycline","Folate pathway antagonists, Glycopeptides, Penicillins",146.0
Staphylococcus aureus,Missing 3,"Fluoroquinolones, Folate pathway antagonists, Glycopeptides, Lincosamides, Macrolides, Tetracycline","Aminoglycosides, Lipoglycopeptides, Penicillins",130.0
Staphylococcus aureus,Missing 3,"Aminoglycosides, Folate pathway antagonists, Lincosamides, Lipoglycopeptides, Macrolides, Tetracycline","Fluoroquinolones, Glycopeptides, Penicillins",127.0
Staphylococcus aureus,Missing 3,"Aminoglycosides, Folate pathway antagonists, Glycopeptides, Lincosamides, Macrolides, Tetracycline","Fluoroquinolones, Lipoglycopeptides, Penicillins",114.0
Staphylococcus aureus,Missing 3,"Folate pathway antagonists, Glycopeptides, Lincosamides, Macrolides, Penicillins, Tetracycline","Aminoglycosides, Fluoroquinolones, Lipoglycopeptides",106.0
